TRAVEL_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,sido_gungu_list
d_d006322,22,여,20,4,1,4,3,4,5,3,5,7,1.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d010585,3,남,40,1,4,1,1,1,1,4,1,4,2.0,4,0,['제주도+서귀포시']
d_d007806,5,여,30,4,2,4,2,1,6,5,2,7,3.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000746,22,남,30,4,7,1,2,2,3,6,1,6,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d011430,1,여,30,4,1,1,7,1,4,4,4,7,3.0,1,4,"['제주도+제주시', '제주도+서귀포시']"
a_a012121,8,남,20,2,2,2,1,4,5,6,2,6,2.0,5,1,['인천광역시+강화군']
d_d005254,6,여,20,2,4,2,2,2,3,4,6,7,2.0,1,3,"['제주도+제주시', '제주도+서귀포시']"
d_d000812,22,여,30,4,3,2,3,3,4,6,2,7,1.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d006021,5,남,20,2,2,2,2,4,3,2,6,3,3.0,3,2,['제주도+제주시']
a_a001705,21,여,30,5,1,3,1,7,1,1,2,5,2.0,2,0,['인천광역시+중구']
d_d003629,3,여,40,3,2,1,2,1,4,4,2,5,2.0,2,2,['제주도+서귀포시']
a_a004322,26,남,30,5,2,2,4,2,2,5,2,4,1.0,1,0,['인천광역시+중구']
d_d001683,12,여,30,6,4,1,1,4,4,3,6,3,1.0,6,0,"['제주도+제주시', '제주도+서귀포시']"
d_d000175,2,여,30,6,6,1,2,1,6,7,1,2,5.0,5,3,"['제주도+제주시', '제주도+서귀포시']"
d_d003986,10,여,20,3,1,1,1,1,2,3,7,5,2.0,2,1,['제주도+서귀포시']
d_d003209,21,남,30,4,1,4,1,5,7,1,1,7,6.0,2,3,['제주도+서귀포시']
d_d009263,1,여,30,4,1,1,1,1,1,7,4,7,2.0,2,0,['제주도+제주시']
d_d008242,2,여,20,4,3,2,3,2,3,5,5,7,1.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d010842,5,남,30,4,3,2,1,2,4,6,3,6,3.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
d_d004763,21,남,20,5,4,1,4,1,7,4,7,2,8.0,2,0,['제주도+제주시']
d_d001135,21,남,60,2,2,3,3,3,3,5,5,4,2.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001458,6,여,30,5,5,2,2,3,5,4,5,1,7.0,3,0,['제주도+제주시']
d_d005560,4,남,30,4,4,4,4,4,2,4,7,6,1.0,2,1,['제주도+제주시']
d_d001846,1,여,20,4,4,2,2,3,3,4,6,1,2.0,4,2,['제주도+서귀포시']
a_a001803,2,남,40,7,4,4,4,4,4,4,4,4,1.0,3,0,['인천광역시+중구']
d_d002771,21,남,30,4,1,1,4,4,1,2,2,6,4.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d008030,28,여,20,1,3,4,2,2,4,4,7,5,2.0,3,0,['제주도+제주시']
d_d012236,2,여,30,5,2,4,1,2,4,2,7,6,7.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002761,1,여,20,1,6,1,1,2,2,5,2,7,7.0,1,0,['제주도+서귀포시']
d_d010576,2,여,30,4,4,4,6,1,3,5,5,3,3.0,2,3,['제주도+제주시']
d_d000451,5,여,20,5,1,1,3,5,3,5,1,3,2.0,8,4,"['제주도+제주시', '제주도+서귀포시']"
d_d005526,1,남,40,4,2,2,2,4,3,3,2,6,3.0,1,1,['제주도+제주시']
d_d012254,2,여,20,3,3,2,1,2,5,3,2,6,1.0,2,4,['제주도+서귀포시']
d_d000308,24,여,20,2,4,2,4,4,4,2,3,4,1.0,2,3,"['제주도+제주시', '제주도+서귀포시']"
d_d006855,3,남,40,11,4,2,2,2,2,4,2,5,1.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001615,5,남,20,2,2,2,1,3,6,6,2,6,9.0,4,3,"['제주도+제주시', '제주도+서귀포시']"
d_d003223,6,남,20,2,2,4,1,5,3,2,2,5,7.0,2,1,['제주도+서귀포시']
d_d000466,24,여,40,1,3,2,3,4,5,4,5,4,9.0,3,5,"['제주도+제주시', '제주도+서귀포시']"
d_d003671,1,여,20,1,3,3,3,3,2,2,6,2,2.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
d_d000983,1,남,30,6,6,1,4,2,3,4,4,6,3.0,3,1,['제주도+제주시']
d_d002214,23,여,20,5,2,1,3,1,2,4,3,6,3.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d006839,23,여,30,5,4,1,3,1,1,3,1,7,3.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001457,26,남,40,5,1,1,1,1,2,1,4,4,3.0,2,1,['제주도+제주시']
b_b000483,1,남,20,1,4,2,4,3,5,3,7,2,3.0,1,5,"['경상남도+통영시', '경상남도+거제시']"
c_c001367,3,남,20,7,2,3,1,6,2,3,6,5,1.0,1,0,"['충청남도+서산시', '충청남도+보령시']"
d_d003932,22,남,20,4,2,2,2,2,2,2,2,2,1.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d001671,22,남,20,2,1,1,1,5,4,1,4,6,1.0,2,1,['제주도+제주시']
d_d009988,1,여,20,3,4,1,2,4,4,2,5,5,3.0,3,2,"['제주도+제주시', '제주도+서귀포시']"
d_d001580,25,남,30,8,4,3,2,5,6,6,1,7,1.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
c_c002185,2,여,30,2,2,2,2,2,5,6,2,5,7.0,1,1,['전라남도+여수시']
d_d001220,2,여,40,5,2,4,2,2,2,3,6,4,7.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
d_d003752,3,남,40,4,3,2,2,4,5,2,5,6,7.0,1,0,['제주도+제주시']
d_d000820,22,여,20,2,3,2,2,4,3,4,6,4,1.0,1,2,['제주도+제주시']
d_d010444,6,여,30,4,4,1,4,5,6,3,3,7,1.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d002152,2,여,30,3,2,4,2,4,5,5,5,6,3.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002541,1,여,20,2,1,1,1,7,1,1,7,7,1.0,3,0,['제주도+제주시']
d_d008989,22,남,20,4,2,4,3,4,4,3,3,7,1.0,4,0,['제주도+제주시']
d_d012305,21,남,30,2,1,1,1,5,1,2,6,2,2.0,2,1,['제주도+서귀포시']
d_d004458,5,남,30,4,2,3,3,2,3,6,2,7,3.0,2,1,['제주도+제주시']
d_d000540,22,여,20,4,2,1,1,4,5,6,2,7,2.0,4,1,['제주도+제주시']
d_d005754,23,남,20,1,4,4,4,4,4,4,4,4,3.0,1,1,['제주도+제주시']
a_a003022,6,남,30,6,5,3,4,4,2,5,4,5,2.0,1,1,['인천광역시+중구']
d_d002098,23,여,20,6,2,2,5,2,2,4,6,6,1.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d003574,22,남,20,3,7,5,2,7,4,3,6,5,2.0,1,0,['제주도+서귀포시']
d_d002271,8,여,20,6,3,2,2,2,2,4,4,4,3.0,1,4,['제주도+제주시']
d_d001570,5,여,20,3,2,2,2,2,2,2,2,2,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
b_b011774,23,여,30,4,4,2,2,4,3,3,2,6,2.0,1,1,['경상남도+거제시']
d_d003398,9,남,50,4,2,2,1,2,2,2,6,6,3.0,3,1,['제주도+제주시']
d_d000261,2,남,30,7,3,2,1,2,4,2,1,2,1.0,2,3,['제주도+제주시']
d_d011816,6,남,50,3,1,1,1,4,6,1,2,4,1.0,1,0,['제주도+제주시']
d_d010225,1,여,30,5,1,1,1,7,4,4,6,2,3.0,3,1,['제주도+서귀포시']
a_a005955,2,여,30,4,5,1,1,1,4,4,2,5,2.0,1,1,['인천광역시+중구']
d_d002239,21,여,30,4,4,1,4,2,1,4,7,7,4.0,1,0,['제주도+제주시']
d_d002816,2,남,30,6,2,6,1,2,1,2,6,4,2.0,2,2,['제주도+제주시']
d_d002985,22,여,30,3,2,1,2,3,5,2,1,7,3.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000607,2,남,40,4,2,6,1,4,6,5,6,3,7.0,2,4,"['제주도+제주시', '제주도+서귀포시']"
d_d005143,22,여,30,3,1,4,4,1,4,1,1,7,2.0,4,0,['제주도+제주시']
d_d002852,22,여,30,2,1,1,1,3,7,4,1,4,7.0,3,1,['제주도+제주시']
d_d000842,2,남,30,5,2,2,4,5,3,4,5,4,2.0,1,1,['제주도+제주시']
d_d001657,21,여,30,4,4,5,3,1,2,2,1,7,9.0,2,3,['제주도+제주시']
a_a002343,26,남,20,2,1,6,2,6,2,2,2,2,1.0,1,1,['인천광역시+강화군']
d_d004031,10,여,20,5,2,1,2,1,7,2,6,6,7.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d002074,27,남,30,6,2,2,3,1,1,6,3,2,2.0,2,1,['제주도+제주시']
d_d011429,22,여,20,3,2,1,4,1,4,4,5,6,1.0,5,0,"['제주도+제주시', '제주도+서귀포시']"
d_d007474,28,남,40,4,1,1,1,2,2,3,2,4,7.0,3,0,['경상북도+울릉군']
a_a003521,25,여,40,6,2,5,5,5,2,2,5,5,7.0,1,1,['인천광역시+강화군']
d_d009196,28,남,30,5,3,3,2,5,3,3,5,3,1.0,2,0,['제주도+서귀포시']
d_d012401,1,남,30,4,3,5,2,3,4,5,4,4,1.0,3,1,['제주도+서귀포시']
d_d007799,21,여,30,5,3,3,4,3,4,5,2,6,2.0,3,8,"['제주도+제주시', '제주도+서귀포시']"
d_d002124,1,여,20,5,3,4,6,3,4,5,5,3,1.0,1,1,['제주도+제주시']
d_d009886,12,여,30,4,2,4,1,6,4,2,7,6,1.0,1,1,['제주도+서귀포시']
d_d000773,5,남,40,7,5,3,6,3,3,6,2,3,2.0,4,1,['제주도+제주시']
c_c000590,5,여,20,4,4,1,1,4,3,4,1,7,2.0,3,1,['전라남도+여수시']
d_d012054,22,여,20,3,4,3,4,4,4,5,5,6,3.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d007184,21,남,30,6,4,1,1,1,1,1,4,4,3.0,3,3,['제주도+제주시']
d_d002997,2,여,30,4,3,6,4,4,5,4,3,4,7.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
c_c002251,6,여,40,3,5,4,4,1,4,4,2,4,2.0,3,0,['전라남도+여수시']
d_d007551,23,여,40,3,1,1,1,2,4,3,4,4,3.0,1,3,"['제주도+제주시', '제주도+서귀포시']"
d_d003947,1,남,30,4,2,1,1,2,4,4,4,6,7.0,2,3,['제주도+서귀포시']
d_d003000,23,여,30,1,2,2,1,3,1,2,7,4,9.0,3,2,['제주도+서귀포시']
a_a000671,5,여,20,5,1,1,4,2,1,5,7,6,2.0,4,5,['경기도+안산시']
d_d002227,22,여,20,3,3,3,3,5,2,6,6,5,1.0,2,2,"['제주도+제주시', '제주도+서귀포시']"
d_d010462,26,여,20,4,1,1,3,2,1,2,2,7,3.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002416,1,여,20,3,5,2,2,4,3,6,4,3,2.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
c_c001669,2,여,30,6,4,4,4,2,4,2,2,3,4.0,1,0,['충청남도+당진시']
d_d001825,1,여,30,5,2,2,4,3,3,5,6,6,3.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d003101,22,여,30,1,2,2,1,3,4,4,4,6,5.0,3,4,['제주도+제주시']
d_d000684,6,남,30,4,3,2,2,4,4,4,5,3,3.0,1,7,"['제주도+제주시', '제주도+서귀포시']"
d_d007698,24,남,40,6,5,2,3,6,6,4,4,4,1.0,2,1,['제주도+서귀포시']
d_d002349,23,여,50,6,2,4,4,3,3,4,3,3,1.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
c_c006820,2,남,40,4,2,5,2,4,4,5,3,4,1.0,1,3,['전라남도+여수시']
d_d004071,2,여,20,5,3,1,3,1,1,1,7,7,3.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001404,2,여,20,4,5,2,2,4,3,2,6,3,2.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
c_c002513,6,남,50,8,3,4,2,2,2,3,4,4,2.0,4,4,['전라남도+여수시']
a_a001033,3,남,40,6,5,4,5,4,3,5,5,5,3.0,1,2,"['인천광역시+옹진군', '인천광역시+강화군']"
d_d002102,2,남,20,4,4,6,4,6,6,5,6,1,2.0,2,1,['제주도+제주시']
d_d000500,4,여,20,4,3,3,2,6,4,3,6,3,2.0,3,0,['제주도+제주시']
d_d006195,6,남,20,4,3,3,2,4,2,2,6,3,1.0,1,0,['제주도+제주시']
a_a009733,10,여,20,1,4,4,4,4,1,3,5,3,10.0,3,4,['인천광역시+강화군']
d_d012078,2,여,30,4,4,2,3,6,2,2,6,7,2.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001121,23,남,30,6,2,2,4,4,4,2,4,6,5.0,1,2,['제주도+제주시']
d_d008008,1,여,20,8,1,2,6,5,2,2,3,5,2.0,1,0,['제주도+제주시']
d_d004515,8,여,30,5,2,2,2,6,4,2,1,1,2.0,1,2,['제주도+서귀포시']
d_d004772,4,여,20,4,4,2,1,3,4,4,2,6,1.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
d_d005094,9,남,40,2,1,2,6,4,2,5,2,7,2.0,1,3,['제주도+제주시']
d_d007759,22,여,20,2,2,2,2,4,5,3,2,6,1.0,10,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002404,23,남,50,4,5,3,5,3,2,4,2,3,1.0,2,0,['제주도+제주시']
d_d003861,1,남,30,4,2,2,5,1,2,3,7,2,2.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d004943,22,여,20,4,6,4,1,3,3,5,7,7,2.0,2,1,['제주도+제주시']
d_d005098,6,여,30,4,4,1,1,3,2,3,7,6,7.0,10,1,['제주도+서귀포시']
d_d002288,28,여,30,2,2,2,3,2,2,4,3,4,3.0,6,1,"['제주도+제주시', '제주도+서귀포시']"
a_a003763,21,여,20,1,4,4,4,3,4,4,7,1,1.0,2,0,['인천광역시+강화군']
d_d011528,6,여,50,4,4,2,1,3,2,2,3,6,2.0,4,0,['제주도+제주시']
d_d000130,23,남,30,5,3,3,4,4,5,4,3,5,3.0,2,3,['제주도+제주시']
d_d002530,6,여,20,3,3,2,3,2,2,2,4,6,1.0,3,1,['제주도+제주시']
d_d012275,21,여,30,4,2,3,2,5,4,2,6,4,4.0,4,0,['제주도+제주시']
d_d005415,28,여,20,5,2,1,2,1,1,6,1,5,4.0,3,0,['제주도+서귀포시']
d_d003789,22,남,30,4,4,4,4,4,4,4,4,4,5.0,5,0,['제주도+서귀포시']
d_d001592,25,남,30,6,4,2,3,2,3,3,4,5,2.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
a_a001986,22,남,30,4,7,4,1,5,6,3,2,7,1.0,1,1,['인천광역시+중구']
d_d003657,6,여,40,4,2,6,2,5,5,3,6,6,7.0,1,1,['제주도+제주시']
d_d004873,22,여,30,5,3,2,3,3,2,3,2,3,9.0,2,1,['제주도+제주시']
d_d000841,23,여,30,4,6,2,1,3,5,5,6,5,2.0,3,3,['제주도+제주시']
d_d000209,28,여,30,1,1,1,5,7,6,7,7,7,1.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d006080,22,여,40,8,1,1,1,1,1,1,7,1,1.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
d_d004872,25,여,20,4,4,1,1,4,1,3,1,7,5.0,5,1,['제주도+제주시']
d_d002298,21,여,40,1,2,4,6,4,5,3,2,4,2.0,3,4,"['제주도+제주시', '제주도+서귀포시']"
d_d001648,21,여,40,2,1,3,3,4,5,4,1,4,9.0,5,4,"['제주도+제주시', '제주도+서귀포시']"
d_d004415,6,여,30,5,3,4,1,2,1,3,2,1,1.0,1,1,['제주도+서귀포시']
d_d000718,26,여,20,2,3,1,2,2,4,4,2,4,1.0,1,0,['제주도+서귀포시']
d_d000806,6,남,30,2,3,2,2,4,2,4,5,4,2.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001411,2,남,60,3,2,2,2,3,2,2,1,7,10.0,1,5,"['제주도+제주시', '제주도+서귀포시']"
d_d004325,9,여,30,4,2,1,2,2,6,4,4,5,6.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d009206,2,여,40,1,2,6,4,2,4,4,6,2,8.0,2,3,['제주도+서귀포시']
d_d010335,22,여,30,5,4,2,4,1,1,4,6,4,2.0,2,3,['제주도+제주시']
d_d001673,5,여,20,2,2,1,1,4,6,4,6,1,7.0,2,0,['제주도+서귀포시']
d_d012488,10,여,20,4,4,4,4,4,4,4,4,4,2.0,2,0,['제주도+서귀포시']
d_d005816,21,남,20,1,4,1,2,4,3,6,6,2,2.0,4,0,"['제주도+제주시', '제주도+서귀포시']"
d_d012368,1,남,20,1,4,6,6,4,6,5,4,5,3.0,1,1,['제주도+서귀포시']
d_d004002,22,여,20,3,1,1,1,6,4,1,6,7,1.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000177,28,여,30,4,2,1,2,4,4,6,2,6,1.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d004122,2,남,30,5,4,1,1,2,6,4,1,6,3.0,1,1,['제주도+제주시']
b_b003100,3,여,30,6,1,1,1,2,2,1,3,5,1.0,1,2,['경상남도+거제시']
d_d009475,22,여,20,4,2,1,1,4,5,2,4,5,1.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d007390,22,여,20,1,2,2,2,4,6,4,5,5,7.0,1,0,['제주도+제주시']
d_d009786,21,여,20,1,4,2,2,4,4,5,6,6,2.0,1,1,['제주도+제주시']
d_d011377,21,여,30,5,1,2,1,4,6,3,4,4,7.0,3,0,['제주도+제주시']
d_d009073,22,여,20,4,2,3,1,6,1,1,3,7,2.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d004371,26,여,30,3,4,4,2,3,4,4,6,2,1.0,1,2,['제주도+서귀포시']
d_d000713,21,여,50,7,4,5,1,1,1,2,5,2,2.0,1,1,['제주도+제주시']
d_d009160,24,남,30,5,4,6,3,3,5,3,2,2,1.0,2,0,['제주도+서귀포시']
b_b014141,9,여,30,1,3,6,3,4,5,4,5,5,2.0,5,2,"['경상남도+거제시', '경상남도+고성군']"
d_d001616,2,남,30,3,2,4,1,6,4,2,5,3,2.0,1,5,['제주도+제주시']
c_c000749,22,여,30,5,2,2,2,2,2,2,2,6,2.0,4,1,"['경상남도+통영시', '전라남도+여수시']"
d_d009350,1,여,20,4,3,5,3,4,3,5,3,5,2.0,2,0,['제주도+제주시']
d_d000811,5,남,20,4,3,1,3,6,6,3,6,5,1.0,7,2,['제주도+제주시']
d_d000631,22,여,40,2,2,3,2,2,5,5,1,6,1.0,6,3,"['제주도+제주시', '제주도+서귀포시']"
d_d012490,1,여,20,5,1,1,1,4,4,2,7,1,1.0,4,0,['제주도+제주시']
d_d001379,5,여,20,3,3,1,1,5,6,5,6,5,3.0,1,1,['제주도+제주시']
d_d002202,28,여,20,5,1,1,1,3,1,1,1,4,3.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
a_a012491,8,여,20,3,5,1,2,3,3,5,5,5,3.0,4,1,['경기도+시흥시']
d_d002094,2,여,20,4,2,2,2,4,6,2,5,6,2.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001589,11,여,30,1,4,4,3,5,5,5,2,4,3.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001275,6,여,20,5,5,3,1,4,6,6,2,6,2.0,1,0,['제주도+제주시']
d_d002040,22,여,20,3,4,1,3,6,7,5,2,6,2.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d006137,2,여,30,4,5,3,1,2,4,4,5,6,1.0,2,4,"['제주도+제주시', '제주도+서귀포시']"
d_d003346,3,남,50,9,3,1,6,1,1,5,2,2,2.0,10,1,['제주도+제주시']
d_d009807,21,여,40,4,5,3,3,2,2,3,6,2,2.0,3,0,['제주도+제주시']
d_d011513,8,여,40,6,2,2,4,3,3,2,2,6,1.0,3,3,['제주도+서귀포시']
c_c003021,26,여,20,4,3,4,2,2,4,4,2,6,2.0,1,1,['전라남도+여수시']
d_d002467,9,남,40,9,3,2,1,2,4,3,6,5,1.0,2,4,['제주도+서귀포시']
d_d009103,2,남,20,4,3,1,1,4,3,2,3,3,1.0,1,0,['제주도+서귀포시']
d_d000219,22,여,20,4,5,2,3,5,5,6,2,4,1.0,1,1,['제주도+제주시']
d_d004465,28,남,30,4,1,1,1,4,2,1,6,7,4.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
d_d005629,3,남,40,5,4,4,4,4,4,4,4,4,2.0,1,3,['제주도+서귀포시']
d_d000244,5,남,20,4,2,2,2,2,2,2,2,2,3.0,5,1,"['제주도+제주시', '제주도+서귀포시']"
d_d005917,22,남,30,5,2,3,3,2,2,4,4,5,1.0,2,1,['제주도+제주시']
d_d001431,11,남,20,2,7,3,1,3,1,1,7,7,3.0,3,1,['제주도+제주시']
b_b010862,21,남,60,4,2,5,5,4,4,7,5,3,2.0,3,2,['경상남도+남해군']
d_d005585,28,남,40,5,1,1,1,4,2,1,4,5,2.0,2,1,['제주도+제주시']
d_d001559,21,여,20,3,1,1,1,6,4,2,3,5,4.0,2,0,"['제주도+제주시', '제주도+서귀포시']"
a_a009499,3,여,30,5,4,1,1,3,4,3,5,5,1.0,1,0,['인천광역시+강화군']
d_d000435,5,남,40,7,4,4,1,1,7,4,4,7,3.0,2,3,"['제주도+제주시', '제주도+서귀포시']"
d_d005131,2,남,30,5,3,5,5,6,6,6,6,2,2.0,2,4,['제주도+서귀포시']
d_d009137,6,여,40,6,5,4,2,2,4,3,4,4,3.0,1,2,['제주도+제주시']
d_d008001,4,남,20,5,5,2,3,3,3,3,4,5,1.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
a_a000868,25,여,30,1,2,2,4,5,4,3,3,4,1.0,2,3,['인천광역시+강화군']
d_d001832,6,남,30,12,2,4,2,4,3,2,6,4,2.0,4,2,"['제주도+제주시', '제주도+서귀포시']"
d_d007629,22,여,20,4,4,1,1,1,6,4,3,7,3.0,1,1,['제주도+서귀포시']
d_d012449,21,여,60,3,6,6,5,5,6,3,3,3,4.0,1,0,['제주도+서귀포시']
d_d000391,26,여,20,4,3,2,3,4,3,5,6,5,2.0,2,1,['제주도+제주시']
d_d004211,6,남,20,2,4,1,4,4,3,5,6,3,7.0,3,0,['제주도+서귀포시']
d_d004391,10,남,30,7,1,1,1,7,7,1,7,1,7.0,4,1,['제주도+서귀포시']
d_d001423,23,여,20,4,4,1,6,1,1,6,6,7,2.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d009193,13,여,40,4,2,3,1,4,3,4,2,5,2.0,1,2,"['제주도+제주시', '제주도+서귀포시']"
a_a001722,23,남,20,4,1,1,1,4,3,3,6,1,3.0,2,3,['인천광역시+중구']
a_a007263,10,남,40,4,1,5,4,5,4,2,5,3,2.0,1,0,['인천광역시+중구']
d_d009693,21,여,30,5,1,2,2,4,4,4,6,4,4.0,4,0,['제주도+서귀포시']
d_d007365,1,여,30,4,4,1,2,3,1,4,1,6,1.0,1,1,['제주도+제주시']
a_a011164,23,여,20,4,1,1,1,5,1,2,7,4,9.0,4,3,['인천광역시+중구']
d_d010367,2,여,30,2,7,6,6,1,2,6,6,6,2.0,1,2,['제주도+서귀포시']
d_d005296,27,여,20,1,4,2,2,5,4,4,3,5,2.0,1,0,['제주도+제주시']
d_d001540,28,남,40,5,2,2,4,4,3,3,6,2,4.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
b_b006000,1,남,50,3,1,1,2,4,3,6,2,6,8.0,2,3,['경상북도+경주시']
a_a002559,21,여,20,4,5,3,2,5,4,5,6,6,3.0,1,2,['인천광역시+강화군']
d_d001434,23,여,40,5,4,4,1,4,5,4,3,4,3.0,10,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002484,6,남,30,6,4,2,2,3,6,5,2,3,3.0,1,2,['제주도+제주시']
d_d005903,1,남,30,4,5,3,3,5,3,5,5,4,3.0,2,3,['제주도+서귀포시']
d_d007085,22,여,30,1,2,7,2,5,5,6,4,7,7.0,1,2,['제주도+서귀포시']
d_d002284,28,여,20,5,6,1,6,2,2,5,2,2,3.0,1,3,['제주도+제주시']
d_d003910,5,여,30,1,2,4,1,4,7,2,2,4,3.0,2,3,['제주도+서귀포시']
d_d010098,22,여,20,3,6,1,2,2,1,5,2,7,2.0,4,2,"['제주도+제주시', '제주도+서귀포시']"
d_d004730,9,여,20,1,7,1,6,7,1,7,1,6,2.0,12,0,['제주도+제주시']
d_d011147,1,여,20,4,1,1,1,1,1,1,7,1,2.0,2,3,['제주도+제주시']
b_b011839,7,여,20,3,1,1,1,4,1,3,1,7,2.0,1,0,['경상남도+통영시']
d_d003330,23,여,20,3,6,1,1,2,4,2,4,6,1.0,2,1,['제주도+서귀포시']
d_d009677,1,여,40,4,4,4,5,4,4,5,5,4,4.0,3,0,['제주도+서귀포시']
d_d002306,2,여,40,7,6,6,6,6,6,5,6,2,1.0,12,2,['제주도+제주시']
d_d000128,5,여,40,4,3,1,1,3,4,6,2,4,3.0,3,3,"['제주도+제주시', '제주도+서귀포시']"
d_d010040,11,여,20,1,4,2,5,2,2,5,6,4,9.0,2,2,"['제주도+제주시', '제주도+서귀포시']"
d_d002360,5,여,20,4,2,6,1,6,4,4,1,7,5.0,6,1,['제주도+제주시']
d_d004418,4,여,30,4,2,2,4,4,4,4,6,5,1.0,2,5,['제주도+제주시']
b_b005132,8,여,30,5,2,4,2,4,5,2,5,4,2.0,6,0,['경상남도+거제시']
d_d000670,23,남,30,6,5,6,3,5,6,2,3,6,2.0,4,0,['제주도+제주시']
d_d001395,10,남,30,5,2,2,4,4,2,3,7,1,4.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002070,28,여,30,4,2,2,4,3,4,2,2,5,1.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002459,4,남,20,4,5,1,2,2,1,4,1,7,1.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d000181,2,여,30,2,4,2,2,5,6,6,5,6,3.0,5,13,"['제주도+제주시', '제주도+서귀포시']"
d_d004070,26,여,20,4,2,4,3,3,4,4,6,3,2.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d012335,1,남,40,5,2,4,1,5,2,1,7,5,8.0,3,0,['제주도+제주시']
a_a012086,1,남,20,5,7,2,3,1,4,4,6,4,1.0,1,1,['인천광역시+중구']
d_d007632,1,여,20,4,3,2,3,4,3,5,3,6,2.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d000605,6,남,30,5,4,1,3,4,2,3,6,4,3.0,1,1,['제주도+제주시']
d_d003100,24,여,20,2,5,4,2,4,4,4,3,6,2.0,1,0,['제주도+제주시']
d_d002566,22,여,30,4,3,3,3,6,4,2,6,5,1.0,1,0,['제주도+서귀포시']
d_d000263,2,남,20,2,2,1,2,5,5,3,5,5,1.0,2,1,['제주도+제주시']
d_d003731,2,여,20,5,2,2,2,2,5,3,5,5,9.0,1,3,['제주도+서귀포시']
d_d010606,1,여,20,4,2,2,4,3,6,3,2,5,9.0,1,4,"['제주도+제주시', '제주도+서귀포시']"
d_d000458,28,여,30,4,7,4,4,3,3,3,4,4,1.0,3,0,['제주도+제주시']
